Your comment line - do NOT delete this line
Col 0: Elapsed time [s]
Col 1: Total counter (1000)
Col 2: Pulse rate [Hz]
Col 3: High volt. [kV]
Col 4: Beam energy [mJ]
Col 5: Laser tube press. [mbar]
Col 6: Laser tube temp. [C]
Col 7: Buffer press. [mbar]

Col 0		Col 1	Col 2	Col 3	Col 4	Col 5	Col 6	Col 7
00000.2400	25294	1	19.0	105.0	3072.0	0.8	3120.0
00000.4741	25294	1	19.0	105.0	3072.0	0.8	3120.0
00000.7041	25294	1	19.0	105.0	3072.0	0.8	3120.0
00000.9441	25294	1	19.0	105.0	3072.0	0.8	3120.0
00001.1741	25294	1	19.0	105.0	3072.0	0.8	3120.0
00001.4141	25294	1	19.0	105.0	3072.0	0.8	3120.0
00001.6442	25294	1	19.0	105.0	3072.0	0.8	3120.0
00001.8842	25294	1	19.0	105.0	3073.0	0.8	3120.0
00002.1142	25294	1	19.0	105.0	3072.0	0.8	3120.0
00002.3442	25294	1	19.0	105.0	3072.0	0.8	3120.0
00002.5842	25294	1	19.0	105.0	3072.0	0.8	3120.0
00002.8242	25294	1	19.0	111.0	3073.0	0.8	3120.0
00003.0542	25294	1	19.0	111.0	3072.0	0.8	3120.0
00003.2942	25294	1	19.0	111.0	3072.0	0.8	3120.0
00003.5242	25294	1	19.0	111.0	3072.0	0.8	3120.0
00003.7643	25294	1	19.0	105.0	3073.0	0.8	3120.0
00004.0043	25294	1	19.0	105.0	3072.0	0.8	3120.0
00004.2343	25294	1	19.0	105.0	3072.0	0.8	3120.0
00004.4643	25294	1	19.0	105.0	3072.0	0.8	3120.0
00004.7043	25294	1	19.0	105.0	3073.0	0.8	3120.0
00004.9343	25294	1	19.0	108.0	3073.0	0.8	3120.0
00005.1743	25294	1	19.0	108.0	3073.0	0.8	3120.0
00005.4043	25294	1	19.0	108.0	3073.0	0.8	3120.0
00005.6470	25294	1	19.0	108.0	3073.0	0.8	3120.0
00005.8870	25294	1	19.0	108.0	3073.0	0.8	3120.0
00006.1170	25294	1	19.0	108.0	3072.0	0.8	3120.0
00006.3570	25294	1	19.0	108.0	3072.0	0.8	3120.0
00006.5970	25294	1	19.0	108.0	3072.0	0.8	3120.0
00006.8370	25294	1	19.0	105.0	3073.0	0.8	3120.0
00007.0670	25294	1	19.0	105.0	3073.0	0.8	3120.0
00007.2970	25294	1	19.0	105.0	3073.0	0.8	3120.0
00007.5371	25294	1	19.0	105.0	3073.0	0.8	3120.0
00007.7671	25294	1	19.0	105.0	3073.0	0.8	3120.0
00007.9971	25294	1	19.0	105.0	3073.0	0.8	3120.0
00008.2271	25294	1	19.0	105.0	3072.0	0.8	3120.0
00008.4671	25294	1	19.0	105.0	3072.0	0.8	3120.0
00008.6971	25294	1	19.0	105.0	3073.0	0.8	3120.0
00008.9271	25294	1	19.0	105.0	3072.0	0.8	3120.0
00009.1571	25294	1	19.0	105.0	3072.0	0.8	3120.0
00009.3971	25294	1	19.0	108.0	3072.0	0.8	3120.0
00009.6272	25294	1	19.0	108.0	3072.0	0.8	3120.0
00009.8672	25294	1	19.0	108.0	3073.0	0.8	3120.0
00010.0872	25294	1	19.0	108.0	3072.0	0.8	3120.0
