Your comment line - do NOT delete this line
Col 0: Elapsed time [s]
Col 1: Total counter (1000)
Col 2: Pulse rate [Hz]
Col 3: High volt. [kV]
Col 4: Beam energy [mJ]
Col 5: Laser tube press. [mbar]
Col 6: Laser tube temp. [C]
Col 7: Buffer press. [mbar]
Col 8: Power meter PM100USB [Watt]

Col 0		Col 1	Col 2	Col 3	Col 4	Col 5	Col 6	Col 7	Col 8
00000.2261	-1	10	19.0	-0.385	-0.7267851616424312	-0.09848167480268832	-0.8286725472587331	-0.908
00000.4682	-1	10	19.0	-0.673	-0.11382210547393634	-0.13370402978718054	-0.31545944909238244	-0.080
00000.7096	-1	10	19.0	-0.031	-0.2135539280022396	-0.29962864848953097	-0.10984951579436986	-0.024
00000.9465	-1	10	19.0	-0.749	-0.42772747969679437	-0.6822756340584185	-0.9533055847599768	-0.374
00001.1763	-1	10	19.0	-0.987	-0.033024615288857806	-0.9975025210199231	-0.7702168813863476	-0.033
00001.4193	-1	10	19.0	-0.172	-0.5035431298871084	-0.6670420700807597	-0.304701577253094	-0.871
00001.6593	-1	10	19.0	-0.994	-0.4388105958007502	-0.23652361883953643	-0.8741315258756069	-0.749
00001.9046	-1	10	19.0	-0.634	-0.4038024039649316	-0.7143439917781991	-0.35483610229434104	-0.279
00002.1370	-1	10	19.0	-0.630	-0.3088926547609526	-0.35360953987484167	-0.9084597967327077	-0.304
00002.3842	-1	10	19.0	-0.837	-0.5464906530823762	-0.5659201051529374	-0.3360950403334737	-0.990
00002.6245	-1	10	19.0	-0.034	-0.4676084472930552	-0.9926961675259346	-0.4820671728030227	-0.907
00002.8712	-1	10	19.0	-0.772	-0.46207875857859326	-0.23804785348527113	-0.2521679407823917	-0.925
00003.1235	-1	10	19.0	-0.511	-0.7181619941639015	-0.3747122379901239	-0.9693136216362331	-0.644
00003.3807	-1	10	19.0	-0.277	-0.9013057760996409	-0.4358397895603662	-0.26989102551759026	-0.704
00003.6293	-1	10	19.0	-0.380	-0.914783318278188	-0.1464883935462814	-0.7705232061348313	-0.857
00003.8776	-1	10	19.0	-0.208	-0.4486470618841575	-0.5805210343363542	-0.19062535234892275	-0.521
00004.1175	-1	10	19.0	-0.356	-0.9391499016593229	-0.21143529040116416	-0.3632959620128441	-0.270
00004.3697	-1	10	19.0	-0.382	-0.6856107568223581	-0.1124198122558342	-0.7030859728945635	-0.083
00004.5991	-1	10	19.0	-0.736	-0.6663942432545792	-0.31652720750419916	-0.8199461772625173	-0.098
00004.8374	-1	10	19.0	-0.295	-0.787351598603476	-0.5287562648973274	-0.2751243142173303	-0.718
00005.0714	-1	10	19.0	-0.141	-0.7538171966337134	-0.6750798287565769	-0.10841578115651684	-0.388
00005.3159	-1	10	20.0	-0.651	-0.5518944862049472	-0.1580242571233783	-0.375666217983888	-0.045
00005.5648	-1	10	20.0	-0.936	-0.9562703905635818	-0.5950692117063235	-0.03177747025677513	-0.772
00005.7955	-1	10	20.0	-0.715	-0.6077890761010225	-0.09830462852569055	-0.31754159504117674	-0.988
00006.0395	-1	10	20.0	-0.687	-0.8707025339995023	-0.4638512511701066	-0.27723294590331804	-0.197
00006.2871	-1	10	20.0	-0.292	-0.6435682306164735	-0.5020752164771798	-0.7188518458150719	-0.784
00006.5220	-1	10	20.0	-0.443	-0.17144760867865416	-0.7884874058866268	-0.5953515016054064	-0.931
00006.7646	-1	10	20.0	-0.339	-0.7407322863708781	-0.9495025760671951	-0.4090504473726111	-0.334
00007.0002	-1	10	20.0	-0.094	-0.9618624517617848	-0.17386346671970854	-0.4633381543467967	-0.174
